,pm_id,pm_cumulative_material,pm_transporters_used,pm_total_deliveries,pm_travel_time,pm_frequency,pm_start,pm_end_delta,transporter_id,transporter_type,material_id,transporter_weight,material_weight,travel_start_delta,arrival_delta,end_unload_delta
4871,579,1344000,25,54,1512,473,0,32228,74,6,31,14260,18620,-463,1276,1435
4872,579,1344000,25,54,1512,473,0,32228,52,7,31,14620,26800,1220,558,2079
4873,579,1344000,25,54,1512,473,0,32228,58,7,31,14900,25840,1705,881,2047
4874,579,1344000,25,54,1512,473,0,32228,23,6,31,14780,26240,2380,736,1979
4875,579,1344000,25,54,1512,473,0,32228,41,7,31,14500,26420,5194,2932,5128
4876,579,1344000,25,54,1512,473,0,32228,137,7,31,14740,26280,5569,1521,1814
4877,579,1344000,25,54,1512,473,0,32228,153,6,31,15580,25420,5777,1617,2827
4878,579,1344000,25,54,1512,473,0,32228,38,6,31,15060,25960,6060,1458,1876
4879,579,1344000,25,54,1512,473,0,32228,75,6,31,13900,26920,6251,2373,2630
4880,579,1344000,25,54,1512,473,0,32228,87,6,31,15780,25140,8455,1091,1331
4881,579,1344000,25,54,1512,473,0,32228,147,7,31,14820,26100,9349,827,1478
4882,579,1344000,25,54,1512,473,0,32228,58,7,31,15020,25900,13351,1016,3439
4883,579,1344000,25,54,1512,473,0,32228,23,6,31,14700,26180,13924,313,1222
4884,579,1344000,25,54,1512,473,0,32228,52,7,31,14520,26400,14170,1117,2600
4885,579,1344000,25,54,1512,473,0,32228,38,6,31,14960,25900,16847,731,1227
4886,579,1344000,25,54,1512,473,0,32228,153,6,31,15540,25540,17917,2361,3308
4887,579,1344000,25,54,1512,473,0,32228,75,6,31,13820,27100,18918,1136,1732
4888,579,1344000,25,54,1512,473,0,32228,87,6,31,15720,25400,19321,3120,5188
4889,579,1344000,25,54,1512,473,0,32228,86,7,31,13940,26980,19637,2298,2900
4890,579,1344000,25,54,1512,473,0,32228,140,6,31,14240,18800,23437,651,1406
4891,579,1344000,25,54,1512,473,0,32228,74,6,31,14140,19480,23688,497,1188
4892,579,1344000,25,54,1512,473,0,32228,23,6,31,14620,26100,25197,418,1971
4893,579,1344000,25,54,1512,473,0,32228,52,7,31,14480,27120,26949,4649,5279
4894,580,275000,12,11,3871,763,0,8498,53,6,22,14520,26480,-2925,3489,4592
4895,582,434000,15,17,1650,526,0,13166,53,6,22,14620,26380,-12,1019,1407
4896,582,434000,15,17,1650,526,0,13166,53,6,27,14580,25620,9809,2842,3357
4897,584,686000,15,29,1134,651,0,63609,74,6,27,14260,18660,46,584,3896
4898,584,686000,15,29,1134,651,0,63609,86,7,27,14020,26980,2672,872,2610
4899,584,686000,15,29,1134,651,0,63609,58,7,27,14940,26020,4458,756,3481
4900,584,686000,15,29,1134,651,0,63609,52,7,27,14640,26220,4597,1413,3083
4901,584,686000,15,29,1134,651,0,63609,23,6,27,14580,26040,4800,1435,4115
4902,584,686000,15,29,1134,651,0,63609,87,6,27,15760,25660,8683,1301,2140
4903,584,686000,15,29,1134,651,0,63609,140,6,27,14260,18600,11203,1212,1344
4904,584,686000,15,29,1134,651,0,63609,74,6,27,14180,19020,12536,374,3156
4905,584,686000,15,29,1134,651,0,63609,86,7,27,13960,27280,15063,2205,3311
4906,584,686000,15,29,1134,651,0,63609,38,6,27,14800,26220,16555,1073,1606
4907,584,686000,15,29,1134,651,0,63609,52,7,27,14560,26760,17367,639,1634
4908,584,686000,15,29,1134,651,0,63609,58,7,27,14860,26280,17579,670,1680
4909,584,686000,15,29,1134,651,0,63609,75,6,27,13960,26960,17779,870,2269
4910,584,686000,15,29,1134,651,0,63609,41,7,27,14280,26620,18405,436,2408
4911,584,686000,15,29,1134,651,0,63609,87,6,27,15720,24600,20104,2865,3468
4912,585,484000,19,46,679,1072,0,32003,101,6,107,12820,27640,18564,2508,5288
4913,585,484000,19,46,679,1072,0,32003,44,7,34,12580,28340,21276,385,5571
4914,585,484000,19,46,679,1072,0,32003,98,6,34,14600,25880,21781,2750,7734
4915,585,484000,19,46,679,1072,0,32003,92,7,34,15460,24640,24455,655,7548
4916,587,2688000,50,103,3229,276,0,33329,49,6,131,13700,28140,-1700,1700,5514
4917,587,2688000,50,103,3229,276,0,33329,50,6,131,14480,27800,-474,1706,4919
4918,587,2688000,50,103,3229,276,0,33329,67,6,131,13740,28120,-232,1899,5393
4919,587,2688000,50,103,3229,276,0,33329,112,6,131,14300,27520,276,1934,5849
4920,587,2688000,50,103,3229,276,0,33329,146,6,45,14540,26320,521,1005,4257
4921,587,2688000,50,103,3229,276,0,33329,158,6,45,15240,26020,657,850,4753
4922,587,2688000,50,103,3229,276,0,33329,60,7,45,14500,26320,1363,1070,5429
4923,587,2688000,50,103,3229,276,0,33329,96,6,45,13820,26580,2128,1486,5916
4924,587,2688000,50,103,3229,276,0,33329,111,6,45,15300,25760,2291,542,4770
4925,587,2688000,50,103,3229,276,0,33329,45,6,45,13140,27260,2545,1278,5768
4926,587,2688000,50,103,3229,276,0,33329,102,7,131,14780,27020,2580,2008,7175
4927,587,2688000,50,103,3229,276,0,33329,44,7,45,12620,28100,2814,892,5247
4928,587,2688000,50,103,3229,276,0,33329,152,6,131,12620,29200,2986,1592,6911
4929,587,2688000,50,103,3229,276,0,33329,109,6,45,14960,25520,3234,1340,6207
4930,587,2688000,50,103,3229,276,0,33329,162,6,131,14620,27460,3335,1820,7028
4931,587,2688000,50,103,3229,276,0,33329,134,6,45,14560,25780,3543,1017,5349
4932,587,2688000,50,103,3229,276,0,33329,97,7,131,13440,29040,3825,1404,7024
4933,587,2688000,50,103,3229,276,0,33329,130,6,45,14480,26720,3849,725,5255
4934,587,2688000,50,103,3229,276,0,33329,43,7,45,14640,26500,4058,519,5410
4935,587,2688000,50,103,3229,276,0,33329,138,6,45,14440,26600,4408,584,5872
4936,587,2688000,50,103,3229,276,0,33329,40,7,45,14400,26820,4597,673,6403
4937,587,2688000,50,103,3229,276,0,33329,149,6,45,14700,26360,5585,667,5881
4938,587,2688000,50,103,3229,276,0,33329,85,6,45,14940,25620,6298,922,7242
4939,587,2688000,50,103,3229,276,0,33329,98,6,45,14660,25640,6799,830,6900
4940,587,2688000,50,103,3229,276,0,33329,59,7,45,15140,25780,7821,1133,7160
4941,587,2688000,50,103,3229,276,0,33329,153,6,45,15620,24900,8493,729,6966
4942,587,2688000,50,103,3229,276,0,33329,51,6,46,14580,26560,10083,793,4293
4943,587,2688000,50,103,3229,276,0,33329,49,6,131,13600,28720,14022,1950,2703
4944,587,2688000,50,103,3229,276,0,33329,146,6,45,14480,26280,14324,825,1943
4945,587,2688000,50,103,3229,276,0,33329,50,6,131,14340,27500,14828,1426,2121
4946,587,2688000,50,103,3229,276,0,33329,158,6,45,15160,26300,15235,601,1178
4947,587,2688000,50,103,3229,276,0,33329,112,6,131,14180,28100,16428,1625,2945
4948,587,2688000,50,103,3229,276,0,33329,60,7,45,14400,26020,16657,1072,1584
4949,587,2688000,50,103,3229,276,0,33329,111,6,45,15200,25840,17152,707,1465
4950,587,2688000,50,103,3229,276,0,33329,96,6,45,13700,27060,17916,6923,11850
4951,587,2688000,50,103,3229,276,0,33329,134,6,45,14740,25660,19163,536,3884
4952,587,2688000,50,103,3229,276,0,33329,44,7,45,12560,28280,19331,730,5591
4953,587,2688000,50,103,3229,276,0,33329,130,6,45,14400,26180,19542,430,4654
4954,587,2688000,50,103,3229,276,0,33329,45,6,45,13260,27340,19748,770,5761
4955,587,2688000,50,103,3229,276,0,33329,43,7,45,14560,26400,19851,485,5221
4956,587,2688000,50,103,3229,276,0,33329,138,6,45,14340,26580,20064,564,5461
4957,587,2688000,50,103,3229,276,0,33329,40,7,45,14320,26880,20236,748,5522
4958,587,2688000,50,103,3229,276,0,33329,109,6,45,14880,25920,20548,702,5521
4959,587,2688000,50,103,3229,276,0,33329,152,6,131,12540,29240,21025,1510,5750
4960,587,2688000,50,103,3229,276,0,33329,102,7,131,14640,27340,21146,1814,6335
4961,587,2688000,50,103,3229,276,0,33329,162,6,131,14540,27100,21634,1539,6053
4962,587,2688000,50,103,3229,276,0,33329,149,6,45,14640,25780,21651,1040,5397
4963,587,2688000,50,103,3229,276,0,33329,97,7,131,13360,28620,21881,1300,6008
4964,587,2688000,50,103,3229,276,0,33329,42,6,45,14620,26100,22955,532,5147
4965,587,2688000,50,103,3229,276,0,33329,51,6,45,14820,26080,23612,719,5441
4966,587,2688000,50,103,3229,276,0,33329,98,6,45,14580,27100,24728,840,5384
4967,587,2688000,50,103,3229,276,0,33329,85,6,45,15060,25500,25338,1074,5778
4968,587,2688000,50,103,3229,276,0,33329,59,7,45,15060,25360,26541,743,5547
4969,587,2688000,50,103,3229,276,0,33329,28,6,45,16000,25420,26991,4010,6338
4970,587,2688000,50,103,3229,276,0,33329,49,6,131,13600,28440,27357,2365,5222
4971,587,2688000,50,103,3229,276,0,33329,111,6,45,15200,25840,17152,707,4397
4972,589,570000,13,40,1590,3454,0,37331,77,6,135,13800,19160,309,1813,6803
4973,593,91000,13,20,1935,9820,0,20930,86,7,62,14080,27000,-2100,2100,4961
4974,593,91000,13,20,1935,9820,0,20930,69,6,62,15000,18260,13065,2051,4947
4975,593,91000,13,20,1935,9820,0,20930,86,7,62,14000,27660,16003,1653,3725
4976,593,91000,13,20,1935,9820,0,20930,104,6,62,15440,17860,17541,2970,3389
4977,599,605000,20,23,1363,692,0,13807,53,6,22,14800,26380,-408,800,1187
4978,599,605000,20,23,1363,692,0,13807,7,6,22,15900,25720,4314,565,2371
4979,601,1007000,28,60,1166,1057,0,44169,50,6,45,14440,27580,-735,735,3074
4980,601,1007000,28,60,1166,1057,0,44169,67,7,45,13820,28020,-146,764,2913
4981,601,1007000,28,60,1166,1057,0,44169,49,7,45,13500,28380,460,808,4219
4982,601,1007000,28,60,1166,1057,0,44169,100,6,45,12560,28820,852,948,4997
4983,601,1007000,28,60,1166,1057,0,44169,45,6,45,13300,28180,2143,757,4081
4984,601,1007000,28,60,1166,1057,0,44169,111,6,45,15020,26580,3141,1237,4357
4985,601,1007000,28,60,1166,1057,0,44169,112,6,45,14240,27220,3609,1190,4376
4986,601,1007000,28,60,1166,1057,0,44169,109,6,45,15020,26660,4857,522,4319
4987,601,1007000,28,60,1166,1057,0,44169,96,6,45,14180,27460,6571,882,4254
4988,601,1007000,28,60,1166,1057,0,44169,149,6,45,14740,27040,6796,623,3248
4989,601,1007000,28,60,1166,1057,0,44169,59,7,45,15000,26540,7328,769,3597
4990,601,1007000,28,60,1166,1057,0,44169,98,6,45,14520,27180,7586,735,6044
4991,601,1007000,28,60,1166,1057,0,44169,136,6,45,14360,27260,9421,1120,7740
4992,601,1007000,28,60,1166,1057,0,44169,50,6,45,14420,27360,10186,1057,6592
4993,601,1007000,28,60,1166,1057,0,44169,67,7,45,13780,28000,11079,816,6327
4994,601,1007000,28,60,1166,1057,0,44169,155,6,45,16140,24860,11473,877,8019
4995,601,1007000,28,60,1166,1057,0,44169,49,7,45,13480,28440,12339,1160,5606
4996,601,1007000,28,60,1166,1057,0,44169,153,6,45,15460,25500,12718,939,6226
4997,601,1007000,28,60,1166,1057,0,44169,100,6,45,12540,28500,13892,911,5273
4998,601,1007000,28,60,1166,1057,0,44169,45,6,45,13280,27880,14284,739,5154
4999,601,1007000,28,60,1166,1057,0,44169,133,6,45,15940,25300,15118,627,4630
5000,601,1007000,28,60,1166,1057,0,44169,112,6,45,14200,27580,16278,872,5229
5001,601,1007000,28,60,1166,1057,0,44169,111,6,45,15000,26460,17128,2730,7971
5002,601,1007000,28,60,1166,1057,0,44169,149,6,45,14660,26540,18316,2707,8671
5003,601,1007000,28,60,1166,1057,0,44169,109,6,45,14960,26480,18371,2655,9348
5004,601,1007000,28,60,1166,1057,0,44169,96,6,45,14120,27660,19113,3231,10481
5005,601,1007000,28,60,1166,1057,0,44169,59,7,45,14960,26800,20396,1025,8135
5006,601,1007000,28,60,1166,1057,0,44169,98,6,45,14440,27440,21476,3811,9490
5007,601,1007000,28,60,1166,1057,0,44169,50,6,45,14380,27340,24678,1364,5081
5008,601,1007000,28,60,1166,1057,0,44169,49,7,45,13580,28140,25515,385,4743
5009,601,1007000,28,60,1166,1057,0,44169,100,6,45,12480,28500,26834,2503,11002
5010,605,1411000,41,60,5125,245,0,27975,49,7,45,13500,29000,-904,904,2278
5011,605,1411000,41,60,5125,245,0,27975,138,6,45,14360,27020,-604,632,2513
5012,605,1411000,41,60,5125,245,0,27975,44,7,45,12620,29080,957,833,2044
5013,605,1411000,41,60,5125,245,0,27975,50,6,131,14660,26980,1008,1495,3146
5014,605,1411000,41,60,5125,245,0,27975,112,6,131,14160,27060,1686,2202,6630
5015,605,1411000,41,60,5125,245,0,27975,45,6,45,13300,25620,1743,662,1648
5016,605,1411000,41,60,5125,245,0,27975,136,6,131,14340,27240,2314,1730,9448
5017,605,1411000,41,60,5125,245,0,27975,137,7,60,14860,26940,6938,15674,15799
5018,605,1411000,41,60,5125,245,0,27975,42,6,60,14660,26540,20758,699,6055
5019,605,1411000,41,60,5125,245,0,27975,112,6,60,14100,27500,22185,2196,5016
5020,605,1411000,41,60,5125,245,0,27975,136,6,60,14260,27600,22322,2138,5265
5021,605,1411000,41,60,5125,245,0,27975,158,6,60,15000,26400,25805,642,2170
5022,608,130000,8,13,2385,690,0,24509,78,6,62,13880,18920,-1965,1965,3214
5023,608,130000,8,13,2385,690,0,24509,86,7,62,14000,27000,-1679,2690,5093
5024,608,130000,8,13,2385,690,0,24509,52,7,62,14540,26680,-1048,3133,5377
5025,608,130000,8,13,2385,690,0,24509,87,6,62,15740,25280,104,2184,3330
5026,608,130000,8,13,2385,690,0,24509,86,8,52,13980,26540,19157,2115,5352
5027,611,147000,12,34,945,2540,0,39655,80,6,136,17040,15500,-1007,1007,2556
5028,611,147000,12,34,945,2540,0,39655,121,6,136,16940,15620,2403,785,3996
5029,611,147000,12,34,945,2540,0,39655,104,6,136,15680,16840,4132,957,4926
5030,611,147000,12,34,945,2540,0,39655,80,6,136,16960,15620,9758,1229,6160
5031,611,147000,12,34,945,2540,0,39655,121,6,136,16880,15880,14442,2110,5312
5032,611,147000,12,34,945,2540,0,39655,104,6,136,15640,17140,17301,895,8842
5033,611,147000,12,34,945,2540,0,39655,80,6,136,16920,15820,25128,750,5985
5034,611,147000,12,34,945,2540,0,39655,121,6,136,16840,15900,27770,772,4258
5035,611,147000,12,34,945,2540,0,39655,104,6,136,15580,18380,33992,1164,5663
5036,612,101000,7,21,2282,4996,0,37377,157,6,37,14120,26900,3613,1919,8698
5037,612,101000,7,21,2282,4996,0,37377,75,6,37,13920,26420,-1315,1315,7923
5038,612,101000,7,21,2282,4996,0,37377,75,6,37,13860,26780,16442,3234,5726
5039,614,209000,7,14,814,3496,0,24691,7,8,137,15820,26300,9264,1459,3983
5040,615,441000,13,38,504,4384,0,29743,133,6,138,15800,24820,13303,945,2155
5041,615,441000,13,38,504,4384,0,29743,75,6,138,13920,26360,15863,1346,2013
5042,619,443000,17,17,3800,466,0,10140,51,6,22,14580,26360,-201,380,4626
5043,619,443000,17,17,3800,466,0,10140,53,6,22,14740,26340,1463,4440,5123
5044,625,794000,19,61,405,519,0,41236,49,6,118,13760,27060,3477,518,2154
5045,625,794000,19,61,405,519,0,41236,60,7,118,14360,26540,4652,1074,2810
5046,625,794000,19,61,405,519,0,41236,102,7,118,14820,26700,4894,833,2594
5047,625,794000,19,61,405,519,0,41236,162,6,118,14620,26140,5331,549,2156
5048,625,794000,19,61,405,519,0,41236,80,6,118,16960,16240,10779,328,1859
5049,625,794000,19,61,405,519,0,41236,97,7,118,13420,27020,16411,844,2426
5050,625,794000,19,61,405,519,0,41236,60,7,118,14300,26120,16706,1051,5626
5051,625,794000,19,61,405,519,0,41236,102,7,118,14740,25680,17256,507,5080
5052,625,794000,19,61,405,519,0,41236,50,6,118,14560,25880,24077,1253,3793
5053,625,794000,19,61,405,519,0,41236,49,6,118,13660,26820,24407,948,3981
5054,625,794000,19,61,405,519,0,41236,97,7,118,13380,27280,30036,324,3799
5055,625,794000,19,61,405,519,0,41236,80,6,118,16860,15700,30970,307,3116
5056,625,794000,19,61,405,519,0,41236,60,7,118,14240,26140,31239,575,4549
5057,625,794000,19,61,405,519,0,41236,102,7,118,14680,25920,31394,427,4442
5058,626,303000,7,19,155,1674,0,33249,79,6,37,13600,27380,27882,303,5367
5059,627,824000,16,46,672,868,0,28285,67,7,133,13760,28020,-841,841,8903
5060,627,824000,16,46,672,868,0,28285,109,6,133,14900,27080,4174,544,2513
5061,627,824000,16,46,672,868,0,28285,137,7,139,14560,27240,2430,11427,12402
5062,627,824000,16,46,672,868,0,28285,67,7,139,13760,28020,-841,841,8903
5063,627,824000,16,46,672,868,0,28285,67,7,139,13760,28020,-841,841,8903
5064,627,824000,16,46,672,868,0,28285,67,7,139,13760,28140,15222,762,4321
5065,627,824000,16,46,672,868,0,28285,146,6,139,14680,27100,18439,904,2049
5066,627,824000,16,46,672,868,0,28285,111,6,139,15160,26780,18779,2956,5097
5067,627,824000,16,46,672,868,0,28285,43,7,139,14760,27060,18879,492,2391
5068,627,824000,16,46,672,868,0,28285,42,6,139,14580,27220,19479,488,2441
5069,627,824000,16,46,672,868,0,28285,130,6,139,14580,27260,20741,413,1784
5070,627,824000,16,46,672,868,0,28285,40,7,139,14460,27400,21535,1771,4490
5071,627,824000,16,46,672,868,0,28285,138,6,139,14420,27440,22558,541,2936
5072,627,824000,16,46,672,868,0,28285,137,7,139,14500,27280,23719,2509,3116
5073,627,824000,16,46,672,868,0,28285,45,6,139,13180,28600,24365,710,3912
5074,627,824000,16,46,672,868,0,28285,44,7,139,12580,29320,24794,696,3491
5075,629,479000,10,19,2724,518,0,37664,74,6,20,14240,18520,-961,961,3372
5076,629,479000,10,19,2724,518,0,37664,52,7,20,14660,26060,-681,1670,3153
5077,629,479000,10,19,2724,518,0,37664,29,6,20,16020,24200,118,3432,6733
5078,629,479000,10,19,2724,518,0,37664,22,6,20,14560,25980,1398,2139,5472
5079,629,479000,10,19,2724,518,0,37664,75,6,20,13940,26540,1753,1079,3331
5080,629,479000,10,19,2724,518,0,37664,74,6,71,14140,19020,11477,3441,7242
5081,629,479000,10,19,2724,518,0,37664,52,7,71,14560,26500,13441,3328,5291
5082,629,479000,10,19,2724,518,0,37664,75,6,71,13840,27100,14111,3114,6333
5083,629,479000,10,19,2724,518,0,37664,29,6,71,15920,25240,16184,1422,5301
5084,629,479000,10,19,2724,518,0,37664,22,6,71,14440,26580,17212,2386,7082
5085,630,311000,7,13,2976,895,0,33493,140,6,20,14160,18660,-586,586,7339
5086,630,311000,7,13,2976,895,0,33493,139,6,20,15000,18020,-223,839,7330
5087,630,311000,7,13,2976,895,0,33493,86,7,20,14120,26520,422,1231,8064
5088,630,311000,7,13,2976,895,0,33493,53,6,20,14840,25760,3887,4601,11421
5089,630,311000,7,13,2976,895,0,33493,140,6,20,14100,19400,15294,1248,2463
5090,630,311000,7,13,2976,895,0,33493,139,6,20,14960,18560,16434,1390,2407
5091,630,311000,7,13,2976,895,0,33493,86,7,116,14080,27200,17981,1808,5116
5092,630,311000,7,13,2976,895,0,33493,53,6,116,14780,26480,24529,2657,4032
5093,631,634000,25,25,2973,574,0,17972,53,6,22,14760,25940,-2669,2860,3086
5094,631,634000,25,25,2973,574,0,17972,22,6,22,14500,26600,245,2213,2533
5095,631,634000,25,25,2973,574,0,17972,43,7,22,14700,26600,983,3195,4555
5096,631,634000,25,25,2973,574,0,17972,42,6,22,14460,26800,1951,2337,3966
5097,631,634000,25,25,2973,574,0,17972,138,6,22,14500,26620,3199,2782,3112
5098,631,634000,25,25,2973,574,0,17972,40,7,22,14460,26740,3522,3230,3563
5099,631,634000,25,25,2973,574,0,17972,45,6,22,13280,27600,4683,3695,7626
5100,631,634000,25,25,2973,574,0,17972,84,7,22,15380,25800,5504,2133,2633
5101,631,634000,25,25,2973,574,0,17972,146,6,22,14540,26520,7389,2072,2216
5102,631,634000,25,25,2973,574,0,17972,51,6,23,14680,26640,9270,3097,4602
5103,631,634000,25,25,2973,574,0,17972,130,6,23,15020,26120,9662,4311,5009
5104,632,687000,24,28,1874,535,0,18835,53,6,22,14760,26580,-1931,2335,2601
5105,632,687000,24,28,1874,535,0,18835,43,7,22,14560,26640,1686,1473,2173
5106,632,687000,24,28,1874,535,0,18835,42,6,22,14620,26400,2156,1509,2083
5107,632,687000,24,28,1874,535,0,18835,40,7,22,14540,26560,2922,2144,5939
5108,632,687000,24,28,1874,535,0,18835,138,6,22,14360,26780,3117,1616,2135
5109,632,687000,24,28,1874,535,0,18835,45,6,22,13260,27860,3907,1719,6476
5110,632,687000,24,28,1874,535,0,18835,51,6,22,14640,26240,5244,536,5923
5111,632,687000,24,28,1874,535,0,18835,28,6,22,16100,25080,5870,757,5715
5112,632,687000,24,28,1874,535,0,18835,129,7,22,15960,24620,6174,500,6239
5113,632,687000,24,28,1874,535,0,18835,84,7,22,15380,26060,7314,952,5118
5114,632,687000,24,28,1874,535,0,18835,130,6,23,14420,25800,9789,1105,5435
5115,632,687000,24,28,1874,535,0,18835,146,6,23,14420,25660,9991,1018,6343
5116,633,422000,15,20,932,601,0,16431,43,7,22,14760,26300,4860,859,1910
5117,633,422000,15,20,932,601,0,16431,42,6,22,14500,26700,6479,401,1383
5118,633,422000,15,20,932,601,0,16431,138,6,22,14320,26880,8346,1069,2299
5119,633,422000,15,20,932,601,0,16431,45,6,22,13260,27420,8721,1260,2495
5120,633,422000,15,20,932,601,0,16431,84,7,22,15380,26020,10604,418,1851
5121,633,422000,15,20,932,601,0,16431,130,6,22,14760,26420,11878,485,1151
5122,634,405000,16,16,4195,883,0,34770,138,6,27,14380,27440,11395,2040,3974
5123,634,405000,16,16,4195,883,0,34770,45,6,27,13220,27880,12568,2322,4881
5124,634,405000,16,16,4195,883,0,34770,130,6,27,14620,26500,15244,1315,3300
5125,634,405000,16,16,4195,883,0,34770,146,6,27,14560,26660,16286,1529,5648
5126,634,405000,16,16,4195,883,0,34770,129,7,27,15900,25280,17689,1514,7961
5127,634,405000,16,16,4195,883,0,34770,42,6,27,14600,26480,19155,10426,11501
5128,636,155000,11,42,1479,1169,0,32654,77,6,20,13780,19580,12439,1350,2665
5129,636,155000,11,42,1479,1169,0,32654,77,6,20,13740,19320,20913,2214,3744
5130,636,155000,11,42,1479,1169,0,32654,77,6,20,13700,19320,29364,2230,3290
5131,642,209000,6,12,176,719,0,16486,92,7,37,15600,25320,9377,521,2563
5132,643,1554000,19,66,1353,1362,0,57938,77,6,20,13780,19700,14280,2402,2633
5133,643,1554000,19,66,1353,1362,0,57938,147,7,20,14680,26440,18509,692,2230
5134,643,1554000,19,66,1353,1362,0,57938,144,6,20,14760,26220,19376,593,1735
5135,644,1454000,21,60,2311,393,0,29143,137,7,20,14820,25720,6662,3329,3608
5136,644,1454000,21,60,2311,393,0,29143,77,6,20,13780,19680,19208,2603,2804
5137,646,1604000,16,67,1593,598,0,38666,87,6,20,15700,25520,14938,1828,3206
5138,646,1604000,16,67,1593,598,0,38666,86,7,20,13980,27240,16208,1073,3100
5139,647,1453000,17,59,1443,650,0,35214,87,6,20,15680,25580,18696,2275,2592
5140,647,1453000,17,59,1443,650,0,35214,40,7,20,14280,26520,22783,599,1285
5141,649,443000,16,46,229,669,0,24036,164,6,141,14820,26120,-489,489,2304
5142,649,443000,16,46,229,669,0,24036,164,6,141,14780,25540,10056,1065,3670
5143,649,443000,16,46,229,669,0,24036,58,7,141,14840,25460,14347,438,1890
5144,649,443000,16,46,229,669,0,24036,22,6,141,14500,25920,17487,349,919
5145,651,1047000,14,42,2282,517,0,29218,53,6,123,14740,26220,19354,2424,2881
5146,651,1047000,14,42,2282,517,0,29218,77,6,123,13840,19920,21596,2063,2303
5147,652,231000,25,81,171,2263,0,31593,60,7,141,14460,26080,3320,876,3093
5148,652,231000,25,81,171,2263,0,31593,60,7,141,14420,26120,15190,375,1722
5149,653,418000,16,48,575,2629,0,40991,163,7,141,15300,24880,6854,904,2815
5150,653,418000,16,48,575,2629,0,40991,51,6,124,14660,26200,10115,387,4491
5151,653,418000,16,48,575,2629,0,40991,163,7,124,15240,25580,18615,1431,2542
5152,653,418000,16,48,575,2629,0,40991,51,6,124,14580,25920,23836,1978,5018
5153,653,418000,16,48,575,2629,0,40991,163,7,124,15160,25640,28995,652,3642
5154,653,418000,16,48,575,2629,0,40991,144,6,124,14720,25940,33641,1254,1491
5155,661,538000,14,30,826,661,0,44222,68,6,139,13680,28260,-951,951,6419
5156,661,538000,14,30,826,661,0,44222,50,6,139,14380,27040,381,1020,5655
5157,661,538000,14,30,826,661,0,44222,60,7,139,14400,26900,1857,1025,5202
5158,661,538000,14,30,826,661,0,44222,109,6,139,14980,26020,2261,705,5760
5159,661,538000,14,30,826,661,0,44222,138,6,139,14560,26460,2737,633,6047
5160,661,538000,14,30,826,661,0,44222,59,7,139,15000,26460,3777,906,7430
5161,661,538000,14,30,826,661,0,44222,152,6,139,12560,28640,4212,776,7923
5162,661,538000,14,30,826,661,0,44222,50,6,37,14620,27000,14002,976,8079
5163,661,538000,14,30,826,661,0,44222,59,7,45,14900,26180,22885,706,7850
5164,661,538000,14,30,826,661,0,44222,95,6,45,15200,25780,27150,1828,9082
5165,665,599000,16,31,4862,1661,0,29967,45,6,34,13240,27660,-2202,2202,7548
5166,665,599000,16,31,4862,1661,0,29967,130,6,34,14540,26580,460,2506,7723
5167,665,599000,16,31,4862,1661,0,29967,42,6,34,14720,26100,1755,1410,7370
5168,665,599000,16,31,4862,1661,0,29967,43,7,34,14580,26360,1923,1244,7649
5169,665,599000,16,31,4862,1661,0,29967,44,7,34,12520,28280,2679,1845,7675
5170,665,599000,16,31,4862,1661,0,29967,45,6,34,13200,27680,15243,1959,9991
5171,665,599000,16,31,4862,1661,0,29967,130,6,34,14520,26420,17598,1456,7640
5172,665,599000,16,31,4862,1661,0,29967,42,6,34,14720,25980,18304,1537,6941
5173,665,599000,16,31,4862,1661,0,29967,43,7,34,14540,26180,18503,1184,6738
5174,665,599000,16,31,4862,1661,0,29967,44,7,34,12640,27740,19646,1599,5739
5175,665,599000,16,31,4862,1661,0,29967,137,7,34,14640,24740,21121,4454,4990
5176,665,599000,16,31,4862,1661,0,29967,109,6,34,14900,25480,24260,1332,5707
5177,667,157000,9,22,501,7558,0,29135,139,9,52,15020,12880,26737,947,2398
5178,668,323000,27,36,924,1848,0,39450,52,7,31,14480,26360,20591,924,4552
5179,669,509000,27,36,2666,2771,0,80791,52,7,31,14580,26180,19955,802,3424
5180,670,707000,13,34,175,671,0,32006,47,6,143,15220,25580,2106,766,4203
5181,670,707000,13,34,175,671,0,32006,60,7,143,14300,26480,19447,443,2938
5182,673,334000,10,16,5634,1287,0,52984,86,8,24,13960,26420,-2503,2503,5127
5183,673,334000,10,16,5634,1287,0,52984,86,8,24,14040,26460,16501,1692,3619
5184,676,495000,7,27,1146,518,0,25569,139,9,24,15140,17640,1518,347,1592
5185,676,495000,7,27,1146,518,0,25569,77,9,24,13860,18120,9521,1972,2989
5186,678,208000,10,16,1842,4459,0,30913,157,6,46,14040,26560,2804,2673,6550
5187,678,208000,10,16,1842,4459,0,30913,80,6,65,16940,15520,8630,2457,7149
5188,678,208000,10,16,1842,4459,0,30913,69,6,65,15060,18340,9210,4168,12418
5189,678,208000,10,16,1842,4459,0,30913,147,7,21,14780,25540,22728,1176,5064
5190,678,208000,10,16,1842,4459,0,30913,79,6,21,13520,26660,22920,990,5096
5191,678,208000,10,16,1842,4459,0,30913,72,6,21,14020,13720,29922,798,991
5192,681,593000,31,44,2516,1145,0,80936,74,6,85,14180,18900,18005,657,5191
